E_slope,E_intercept,nu,alpha_base,alpha_slope,SS316_T_ref,SS316_k_ref,SS316_alpha
-71916687.10721974,193871710896.3471,0.32048672170415377,7.721771553148444e-06,5.631178272286737e-09,830.3813821015341,24.09560796646799,0.013277901458003753
-69072063.51101464,188286215353.47934,0.3215438298361318,7.910385427127162e-06,5.521565997666317e-09,771.7585443003693,23.159667974220284,0.013270251762941023
-73244177.81604522,187482652080.28796,0.31950902511396057,7.652792347027791e-06,5.56835972597079e-09,783.2042111327831,22.82540699196892,0.013972240250732917
-71669694.72607052,190072574239.9951,0.3241591479529203,7.968061272759836e-06,5.448318713095726e-09,756.1607488845575,23.46316008650133,0.014107073111510724
-71110910.28238101,189578650073.24924,0.3135021463619309,8.355059810903484e-06,5.064598899470867e-09,707.5925548657938,23.255655470909918,0.014775581862350565
-70985605.29118818,194296601867.03793,0.31951494863167623,8.353878584615218e-06,5.078134749616961e-09,724.5027019131815,23.816524674968303,0.014723749438721668
-69496605.76522727,196005928772.74292,0.32679362526656336,8.00857672063775e-06,5.343113152625615e-09,726.3762775694452,22.703694502261143,0.015526207896077138
-73680875.52400546,190220748822.00806,0.34035472217682966,7.665516580245677e-06,5.3737505135140985e-09,766.2978229230655,21.97247979913784,0.015222461542411601
-70662166.29932898,198117493988.06384,0.35095988954041063,7.573836556171773e-06,5.365726062400467e-09,742.956266000109,21.656770297197347,0.015463306566909757
-70941026.9821665,192608544730.94296,0.33326655771642955,7.809788498603291e-06,5.3119687184057065e-09,704.9573215416481,22.379272936388997,0.015391125056391541
-70935821.87160857,189017821222.138,0.3286052897025878,7.993145918730167e-06,5.352526886975808e-09,717.0977499440195,22.80606167512286,0.016295594501513834
-71876902.36026806,190830092162.73126,0.34278556625468437,7.46962497756697e-06,5.443860951899648e-09,783.3656445792295,21.89537468714134,0.016797071749850925
-69631013.79784432,194612470537.5733,0.35360480428559926,7.796665953013727e-06,5.21543467959158e-09,698.1410686337226,21.17869536629929,0.016145724982255867
-66790484.60232748,194839599426.34073,0.3418309905817327,8.137371793139529e-06,4.919304503541987e-09,653.428135566252,21.25811865774676,0.015794601538069265
-70407472.48415497,192662384555.81335,0.3541968139561023,8.147904804817887e-06,5.10953341178814e-09,710.6317437001233,21.9050455624914,0.015315691597077857
-67986734.16871586,183849772957.89642,0.33846942555147824,7.832408724871055e-06,5.042575635800024e-09,689.6388312722939,21.08656459501586,0.014951319499199802
-69252138.43101577,192344749212.10617,0.3424140675963878,7.954093840829945e-06,5.064146383420739e-09,727.0188829299958,20.865774810891715,0.014663526512506242
-66929110.145984635,207899488270.8534,0.3188371596493375,7.962685997569518e-06,5.255712448716204e-09,738.9534108810308,21.86810328940592,0.014626019389600411
-66800483.41923047,214465449621.30438,0.2950119033205726,8.593145999309079e-06,5.1865177607603605e-09,774.8832565596392,22.740731881035657,0.014607310019104617
-67267014.92969853,205849064903.1012,0.29660499488818176,8.027841118510536e-06,5.266501286938686e-09,746.3156008906578,22.49833980705634,0.014560748181137128
-68823372.2732004,198285043820.83362,0.3000802790105349,8.129311178742743e-06,5.357037734943785e-09,749.406724957016,21.65759470117604,0.014701497111779682
-65126819.149125546,192316557517.05765,0.28279177570787456,8.468492029674038e-06,5.038359529223945e-09,750.8173699906832,22.614440922946542,0.01461835926944403
-61145955.75718733,188111438387.78818,0.28138109392276933,8.630406426029738e-06,5.107136791819334e-09,753.7257424023979,21.86206738337162,0.015224358914622512
-59907713.68752872,202362895883.9701,0.28819958783806915,8.416641379933849e-06,5.163881953715333e-09,763.9095171204991,22.290793184982235,0.01477299775967455
-63482789.32844603,186445668415.4941,0.290731765102242,8.608761976290917e-06,5.020214317971352e-09,804.7647476977638,23.28094137392696,0.015029717221378728
-64380347.146503285,188608690059.26807,0.28081366152051335,8.407649413356542e-06,5.059422626728204e-09,798.5272411733977,22.695913750474457,0.01477437456555181
-65510412.11887271,197454277373.0227,0.2772930129582249,8.576134604104446e-06,5.191352124159735e-09,772.4050985864174,21.218429526449846,0.01536626217227732
-67879780.4491124,193755595634.16116,0.2939672576877835,8.434027673078253e-06,5.233430229410793e-09,804.4733184508316,21.865323275993813,0.015201346551295758
-66678705.11959236,189826984781.15137,0.28646749792638787,8.40813080507849e-06,5.343935237014949e-09,782.2324195692693,22.344863501187373,0.01486693194578266
-67362344.54117757,185460596010.38843,0.293537028470846,8.231027700506561e-06,5.387480562683225e-09,778.9762585570687,22.56553299124449,0.014477214038335063
-67998599.6121577,184750838919.67917,0.3048426700521257,8.117850536558578e-06,5.2159874705324835e-09,832.7440785436662,21.789032265216346,0.014578403843836378
-65108338.849643275,185289730332.2722,0.30708468087736407,7.858256303974187e-06,5.715128629733289e-09,814.7334894936605,22.822129731440914,0.014613720657199927
-63288845.85806827,182275588142.32568,0.30279814967110424,7.644958107770374e-06,5.684806654203692e-09,882.7645234012806,22.32875350116258,0.01387255450911884
-68097663.45792617,187104426318.51462,0.31595764108061913,7.54052912031344e-06,5.813243158064526e-09,885.0477074178008,22.443999387097488,0.014335747662194072
-67539372.55579793,192287356902.3199,0.30060371714434875,7.748957848435289e-06,5.95912738300136e-09,907.5128498438944,22.805098404994883,0.013617134205659008
-71329964.68962796,197696119927.87894,0.30221418277719625,7.525070221763493e-06,6.077278461136545e-09,821.7145525433093,22.392320403718255,0.013371729715770934
-71915428.08670099,202971011287.49005,0.29921473851315017,7.49006836390868e-06,5.868560103995992e-09,875.2969719143088,23.261311268286697,0.01425581919774161
-68221820.43524733,207998887749.2482,0.3118198263515461,7.737024954619609e-06,5.611335358517917e-09,879.893223813702,24.17248608669877,0.014790857980223407
-72054461.6230656,209954295918.12393,0.30404863441551366,7.452026394082652e-06,5.860176184922056e-09,875.5709926345182,22.119563053076025,0.015167509464192036
-68049313.75449313,206476259002.6691,0.31532945039641064,7.54972752783353e-06,5.8136623104291435e-09,923.6017056183698,23.94097748821583,0.014868972038324957
-70486498.9863396,207511291801.5878,0.30655727740869176,7.768269022875055e-06,5.652525173562619e-09,960.2509939823715,23.82343249484209,0.014471795417749624
-70463485.76246962,203745450308.97833,0.3095906960390233,7.920973138423019e-06,5.79557944670847e-09,983.3078152348078,24.374384348353235,0.014433595601255154
-71278541.58166505,192643603128.0976,0.3115769319256723,7.97319662263798e-06,5.706840933051896e-09,1002.222091587444,24.998106008700006,0.014611282235802719
-70389420.71464548,196190419164.53967,0.3128729739034931,8.166780385175542e-06,5.346272821020366e-09,1030.8406576148618,24.4819889721707,0.014446858402622673
-71565911.95376618,204401950269.83707,0.3345473987259353,8.583208340310772e-06,4.911625105022017e-09,1013.0302111753842,25.065162744468992,0.014356251050490662
-72855197.70585589,210131101049.23837,0.33922414124465283,8.657507847362398e-06,4.784843068925865e-09,972.1111309837779,24.535738813837096,0.01440634558611212
-70244244.68431866,206370199427.0466,0.33569850000009094,8.616287550351889e-06,4.644744793118105e-09,928.5391096028173,23.906281035140218,0.013963664478290203
-66172764.40374465,204839493554.5957,0.3258481852981786,8.830987508213472e-06,4.77193174867257e-09,935.4096532797512,24.42866641161748,0.01421094810172124
-67787601.12451649,202653527160.82123,0.30915500911051885,8.71721739977337e-06,4.7624705927351235e-09,919.0916395231227,24.183514103312433,0.014225674262880243
-67223259.92433423,197704990441.76617,0.3006398330339734,8.864229452204839e-06,4.9051666006504726e-09,941.8152673685252,23.57626994844777,0.014644562078077296
-65865411.06528464,193766807034.9047,0.30451637058066294,9.02356724667652e-06,4.669799942840561e-09,962.5462176716843,24.64622035892564,0.014873886908617009
-66429569.855333,198688239275.4642,0.3118406753525543,8.744729384662764e-06,4.597530940122192e-09,989.3813910833625,25.396907931310885,0.01400424542798845
-61861687.34019426,194960018935.69336,0.29720294136699793,9.290321804308465e-06,4.440623561481586e-09,953.6453606688783,25.11068805654017,0.014145560131021612
-60248975.87662797,193312096707.4907,0.29532312887371187,9.482623306754033e-06,4.234252442693599e-09,1020.9136340035218,23.714118328907663,0.01429029627895006
-64050746.2372567,184240488116.44788,0.3063561790135078,9.141149975421125e-06,4.445906874300148e-09,1050.1052580462012,24.235468366045403,0.0146472671992552
-64312999.88652784,194586460081.37067,0.3145366637649213,8.93078905034019e-06,4.431652568081963e-09,1082.7703492313506,24.872382549314743,0.014648388619563715
-63295109.84898288,198575720896.17343,0.32494909529365995,8.835152117939126e-06,4.564012377234777e-09,1089.3662945204048,23.95558250616693,0.014370930866576315
-61257797.97334673,192548823146.9845,0.3164363259255893,8.719280189693994e-06,4.643914864661271e-09,1085.1714884943385,23.261350014530805,0.015200563464012048
-64716634.9387326,185612029472.43802,0.30071672864760884,8.447951557114366e-06,5.063904272801698e-09,1071.5368981855652,23.25826031654157,0.015314326938284564
-62692609.489047,179849572146.5359,0.29840388489798775,8.237464870010846e-06,5.303862476156898e-09,1102.6454159508185,23.159046998567494,0.01565894933879365
-63860092.772642344,181449783724.9821,0.2961110805191749,8.350150953313137e-06,5.316897537446256e-09,1062.3992695197185,23.36866565260295,0.015685829876571345
-62717390.02252003,175275367972.02866,0.29963482473807584,8.402969351346105e-06,5.259523829554853e-09,1047.0830390432873,23.033459119298367,0.01603672465944047
-62604313.32184551,178223969860.489,0.3015057493329034,8.709798425403965e-06,5.01255933913823e-09,1009.9247793068903,22.331297427203495,0.014639945055934177
-58522115.736744046,183329370918.2949,0.29582016581399817,8.6671051463912e-06,4.972061409987142e-09,1039.8185272238056,22.665548413330832,0.014354047804793383
-61127317.93804532,186104488469.5655,0.2879960572283702,8.413366719353034e-06,5.1193682344846636e-09,1009.8936870850043,23.302423189106875,0.013669021703171245
-64360914.37767335,197558820095.49985,0.28105225600987055,8.720189299157144e-06,5.131930411988182e-09,1003.5304009243853,24.25573233081711,0.013842166583303834
-66049933.470769346,198832741650.50638,0.2701108630283615,8.710664548724876e-06,5.027790152714938e-09,1013.8062985213242,24.364309523278393,0.014305082573945978
-65912692.30661277,194753425696.76102,0.27991869372672135,9.09290655332607e-06,4.873715949616797e-09,988.4423070785491,24.70469126496323,0.01337631273650971
-66800404.657251075,204529870531.74994,0.2731136867907054,9.10011570338469e-06,4.808371667074287e-09,965.9583796357075,24.601278101402766,0.013938706055796174
-62833795.12869686,213899951220.61884,0.2533131780333814,9.12767475525916e-06,4.818366233769409e-09,989.0429455237004,25.565808839212146,0.012929935958512011
-65827691.448883854,217809585765.50342,0.2575318097435715,9.460145730210144e-06,4.8216784535379054e-09,890.1424572735727,26.68815932375877,0.012839481298778483
-62659971.6294412,228241322595.09955,0.27980872146412894,9.428732436637964e-06,4.413817516133402e-09,827.3242749958907,26.394850573704165,0.012451060237902711
-63251162.748725824,218439811936.84613,0.2750248691627033,9.535331015757266e-06,4.314872409098416e-09,832.3449674790254,25.739566638217024,0.012112734030345022
-59832680.682120435,217901964065.83328,0.2797707057384752,9.417958774773246e-06,4.230482868059456e-09,818.3497562887972,24.706398330065753,0.011549410260488342
-61496465.68218013,202036792176.96652,0.2893920448082249,9.477445248682886e-06,4.202463032635971e-09,759.1833248720515,24.42827395989439,0.011939052207420852
-61248597.99674556,203112550594.1695,0.2863249405088305,9.350160283272603e-06,4.261440986680889e-09,745.2295065879483,24.803555093530985,0.011469040823745771
-65483047.69534736,202591568180.72256,0.29380600433573584,9.316001457187463e-06,4.3487897865739915e-09,722.0851858751579,23.83919738324732,0.011408959840425413
-64948175.06385623,197577058355.06308,0.28026467368472807,9.121447936426977e-06,4.265198522603963e-09,741.1240803749611,21.833851424362564,0.011155573694232368
-66098532.40817541,201853006054.55606,0.26572939738134965,9.500115375245884e-06,4.537260910038824e-09,756.6266197506991,21.924691992798383,0.011408074726679693
-71776699.71770506,195609591107.38525,0.2585718866178209,9.278277386390094e-06,4.615379508783218e-09,766.7781756424356,21.84734154230661,0.01118797733296589
-76262483.23450209,199271848169.8891,0.25716606746164383,9.26374272579701e-06,4.632679688412618e-09,765.3370207151,22.21581116757024,0.011328840270320524
-76000990.81426325,202210720109.57382,0.2538828575543913,9.318993392275675e-06,4.7176318182652106e-09,798.1522497976669,21.812788337913496,0.010719357040209829
-75350169.03475565,197518543175.7423,0.26457949865519526,9.002247419039098e-06,4.856344668092575e-09,815.0989276297815,21.839178657909113,0.011084167839857639
-73301007.76791073,200263353567.55106,0.2683286689032255,9.052113479592306e-06,4.7488065668056875e-09,810.796986738333,21.023223495813376,0.010700878530685045
-74304736.58882979,195350547817.9311,0.2583547769546345,9.108100017056941e-06,4.680404760671359e-09,841.8937879517906,22.588905038594607,0.010642318608029252
-72342465.38617477,190779441857.30295,0.25648398244012793,9.289437476983237e-06,4.8474112554516255e-09,908.9074761557547,22.034096655309224,0.010583271971134421
-71281874.95246743,194284903007.60727,0.23782381065651298,9.35497606360817e-06,4.796061076324367e-09,947.6351020586958,21.384915801389035,0.01155852759895252
-70826111.89304602,198262893878.51727,0.23174473404925366,9.25382107750186e-06,4.87270077437306e-09,973.997708723602,21.640005807890457,0.011432477710477165
-70223245.74740575,194672161669.9229,0.2474029842713642,9.518195365901565e-06,4.833990044983812e-09,970.86311545565,21.271240650535486,0.012088248814567078
-72695416.21590357,199566389488.7322,0.24485258385549052,9.293593050077558e-06,4.7358373884366e-09,959.3296369146228,21.968930902216478,0.012362768146079086
-64925127.97569825,193569067583.05365,0.255000618156964,9.549569606564477e-06,4.68363313281767e-09,939.9133599460855,22.172519469209703,0.01211228758752826
-68440483.7702598,197331101629.56442,0.2593821100417593,9.34660121463538e-06,4.756894340516972e-09,887.00335394224,22.746777152215788,0.011974309956108407
-69166889.41790771,200555635326.44522,0.25792985824299347,9.431396060815356e-06,4.624055448070764e-09,908.2118567949074,24.177614662328267,0.01230807200624921
-70803638.46317933,202501356067.91525,0.2513121432932461,9.198334176945824e-06,4.808382750335823e-09,950.6859666393493,22.85365270019912,0.013087878268578173
-71527107.06524421,206112302884.51752,0.2566380603012425,9.22452700772563e-06,5.016867005803609e-09,919.4982327404548,23.020512292796003,0.014735440486210461
