sample_idx,output,y_true,y_pred_mean,y_pred_std
40,iteration2_keff,1.1035208694916476,1.1028610033421216,0.003864702113200779
40,iteration2_max_fuel_temp,1078.39,1075.1848725545015,5.598313679697503
41,iteration2_max_global_stress,163.63,180.1841274730084,10.529805172998328
41,iteration2_keff,1.1038843155413458,1.103880072283822,0.00033511332862282665
41,iteration2_max_fuel_temp,1062.56,1070.4163936649504,4.212790322643899
42,iteration2_max_global_stress,127.51,128.34677652409906,19.075849801123894
42,iteration2_keff,1.103944538228325,1.1044554742601091,0.0009571156065073489
42,iteration2_max_fuel_temp,1089.39,1089.3154660206474,9.1938970331846
43,iteration2_max_global_stress,133.18,137.19439652753192,10.356867838351327
43,iteration2_keff,1.1045113140658966,1.1047579479883525,0.0004270540157608353
43,iteration2_max_fuel_temp,1071.32,1072.9960116857258,4.832575606170512
44,iteration2_max_global_stress,195.88,197.74869136261594,14.111818500533122
44,iteration2_keff,1.1033913081264328,1.103372418187832,0.0005674652477996006
44,iteration2_max_fuel_temp,1067.29,1069.2226395365678,4.140555922901442
45,iteration2_max_global_stress,113.53,112.3338298793748,9.623952012575657
45,iteration2_keff,1.1036262340128118,1.1033308667449657,0.0003499261163336253
45,iteration2_max_fuel_temp,1073.55,1070.9575948526597,3.6485478799769635
46,iteration2_max_global_stress,110.29,114.9417384615674,11.455327592667398
46,iteration2_keff,1.1036317013236931,1.1033241350817513,0.0005078240341768378
46,iteration2_max_fuel_temp,1070.94,1069.1224069352047,3.877661515317035
47,iteration2_max_global_stress,162.49,161.0202001013975,12.267945178779668
47,iteration2_keff,1.1041850106259214,1.1039653719574374,0.00037717815236580485
47,iteration2_max_fuel_temp,1083.07,1081.9282790038053,6.108162202513657
48,iteration2_max_global_stress,176.1,182.16323440611544,11.636304336933781
48,iteration2_keff,1.1043101092816052,1.1042393774970112,0.0003264029574708862
48,iteration2_max_fuel_temp,1074.55,1076.701688741613,5.164963983718469
49,iteration2_max_global_stress,191.08,187.6741540756392,13.827930262057507
49,iteration2_keff,1.1029830535854863,1.1027069974725956,0.0003579817693097919
49,iteration2_max_fuel_temp,1070.16,1070.2810485675334,3.9370473856189903
50,iteration2_max_global_stress,177.24,177.03465223727702,14.382925350094533
50,iteration2_keff,1.103317561580151,1.103373006861014,0.0017355735595053878
50,iteration2_max_fuel_temp,1068.05,1065.3698811110353,4.089742748610913
51,iteration2_max_global_stress,111.39,116.81743752537585,12.415728609473586
51,iteration2_keff,1.102912270154993,1.1029480552464854,0.0004545426751179653
51,iteration2_max_fuel_temp,1067.77,1066.7439431595933,3.728382910544138
52,iteration2_max_global_stress,163.9,168.40729842209308,12.570009935204894
52,iteration2_keff,1.1027003766923498,1.102883474590099,0.0003912669184311868
52,iteration2_max_fuel_temp,1069.8,1073.1830479195855,4.133603745647849
53,iteration2_max_global_stress,168.1,172.43832842823892,10.421704059326489
53,iteration2_keff,1.1046544478928153,1.1042947037798863,0.0003370266897202764
53,iteration2_max_fuel_temp,1069.77,1072.1578907405867,4.642205165740739
54,iteration2_max_global_stress,142.83,148.0797580257709,9.309111064817495
54,iteration2_keff,1.104123607087249,1.1042930901094474,0.0003492655930212662
54,iteration2_max_fuel_temp,1073.94,1075.9724367187769,4.9290223495164165
55,iteration2_max_global_stress,192.57,195.5854896254899,14.0139434411655
55,iteration2_keff,1.103332595129704,1.1033590155901265,0.00043752682843674746
55,iteration2_max_fuel_temp,1078.81,1079.9490962606021,5.360912715965157
56,iteration2_max_global_stress,200.58,206.84469632586107,32.4913354902697
56,iteration2_keff,1.1037588577354505,1.1036187037136205,0.0006119739455319578
56,iteration2_max_fuel_temp,1095.82,1100.2825142335737,11.297097118516076
57,iteration2_max_global_stress,161.53,156.08214486021404,9.744910984159752
57,iteration2_keff,1.1028985621959542,1.1028981343232116,0.00038037831175215085
57,iteration2_max_fuel_temp,1072.1,1068.9503696475867,3.651938053521195
58,iteration2_max_global_stress,125.14,128.42337822184166,11.084315292299449
58,iteration2_keff,1.102861473506264,1.10280273531339,0.0003314329472077243
58,iteration2_max_fuel_temp,1067.41,1069.5902242131472,3.571599960898212
59,iteration2_max_global_stress,151.25,153.474779338454,10.3222364658294
59,iteration2_keff,1.102730585452265,1.1029291187813421,0.0002911712651006144
